SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
40.5,26.66666667,18.57142857,10021,,,,,,,,,,,,,,,,,,
54,13.375,22.55555556,10022,,,,,,,,,,,,,,,,,,
37.33333333,17.57142857,16,10023,,,,,,,,,,,,,,,,,,
60.5,19.33333333,16.75,10024,,,,,,,,,,,,,,,,,,
18.75,21.66666667,16.25,10025,,,,,,,,,,,,,,,,,,
64,19,21.375,10026,,,,,,,,,,,,,,,,,,
22.5,21.42857143,18.25,10027,,,,,,,,,,,,,,,,,,
18,26,18.88888889,10028,,,,,,,,,,,,,,,,,,
15.2,21.28571429,30.5,10029,,,,,,,,,,,,,,,,,,
18.66666667,23.33333333,19.28571429,10030,,,,,,,,,,,,,,,,,,
50,22.71428571,15.57142857,10031,,,,,,,,,,,,,,,,,,
27,25.5,18,10032,,,,,,,,,,,,,,,,,,
16.6,17.4,17.77777778,10033,,,,,,,,,,,,,,,,,,
43,30.16666667,18.11111111,10034,,,,,,,,,,,,,,,,,,
28.66666667,38,20.25,10035,,,,,,,,,,,,,,,,,,
27,36.33333333,23.75,10036,,,,,,,,,,,,,,,,,,
47,23.25,26,10037,,,,,,,,,,,,,,,,,,
25.33333333,43.66666667,18.25,10038,,,,,,,,,,,,,,,,,,
36.5,23,18.14285714,10039,,,,,,,,,,,,,,,,,,
20.4,31,18,10040,,,,,,,,,,,,,,,,,,
21,17.57142857,17.875,10041,,,,,,,,,,,,,,,,,,
67,32.8,15.88888889,10042,,,,,,,,,,,,,,,,,,
44,27.75,23.125,10043,,,,,,,,,,,,,,,,,,
25.66666667,26.4,23,10044,,,,,,,,,,,,,,,,,,
35,15.85714286,18.22222222,10045,,,,,,,,,,,,,,,,,,
26,26.5,19.57142857,10046,,,,,,,,,,,,,,,,,,
23.75,22.42857143,20.85714286,10047,,,,,,,,,,,,,,,,,,
23.66666667,22.4,22.16666667,10048,,,,,,,,,,,,,,,,,,
80,32,13.4,10049,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
LSGO,Overhead,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
31,40,19.83333333,10001,,,,,,,,,,,,,,,,,,
32.66666667,28.5,19.28571429,10002,,,,,,,,,,,,,,,,,,
26,29.75,26.16666667,10003,,,,,,,,,,,,,,,,,,
21.25,30.4,19.125,10004,,,,,,,,,,,,,,,,,,
38.66666667,23.33333333,17,10005,,,,,,,,,,,,,,,,,,
